0,0.00044714
0,0.00044714
0,0.00044714
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00062599
0,0.00062599
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00062599
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.00053657
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
0,0.0013414
